0.001,2616,2605
0.0011625,1961,1951
0.0013514,1462,1452
0.001351413514,2108,2091
0.0013713,3193,3164
0.0013915,4528,4485
0.001391513915,5239,5187
0.0015,5847,5790
0.0017412,4038,4001
0.001741217412,4677,4633
0.00182975,4161,4122
0.0019228,3703,3669
0.001922819228,3934,3898
0.002,3590,3558
0.0021283,3127,3099
0.002128321283,3266,3236
0.003,1465,1450
0.004,726.4,716.4
0.005,417,409.1
0.006,263.6,257
0.008,127.1,122
0.0080711,124.2,119.2
0.008071180711,328.3,289.7
0.00848389,288.9,256
0.0089178,254,226
0.008917889178,346.3,299.4
0.0091529,325.9,282.5
0.0093942,305.1,265.2
0.009394293942,352,304.4
0.01,301.2,262.3
0.015,106,95.21
0.02,49.8,45.04
0.03,17.01,15.21
0.04,7.94,6.928
0.05,4.425,3.74
0.0556177,3.361,2.783
0.055618256177,15.92,4.697
0.06,13.09,4.466
0.08,6.244,3.015
0.1,3.492,1.961
0.15,1.236,0.7901
0.2,0.6178,0.3984
0.3,0.2639,0.157
0.4,0.1629,0.08869
0.5,0.1205,0.06145
0.6,0.098,0.04811
0.8,0.07477,0.03571
1,0.06257,0.02997
1.25,0.05351,0.02593
1.5,0.04828,0.02369
2,0.04289,0.02175
3,0.0393,0.02161
4,0.03877,0.02279
5,0.03927,0.02417
6,0.0402,0.02549
8,0.04253,0.02777
10,0.04504,0.02958
15,0.05088,0.03245
20,0.05551,0.03363
